Image-URL-M,Book-Title,Book-Author
http://images.amazon.com/images/P/0373052014.01.MZZZZZZZ.jpg,Enchantment,Trent Lynda
http://images.amazon.com/images/P/0345276035.01.MZZZZZZZ.jpg,Childhood's End,Clarke C.
http://images.amazon.com/images/P/0436279711.01.MZZZZZZZ.jpg,Caribbean,James A Michener
http://images.amazon.com/images/P/1593551878.01.MZZZZZZZ.jpg,Remember When,Nora Roberts
http://images.amazon.com/images/P/0446679194.01.MZZZZZZZ.jpg,Devices and Desires,P.D. James
http://images.amazon.com/images/P/0380899876.01.MZZZZZZZ.jpg,The Mask,Frank Difiore
http://images.amazon.com/images/P/0525248811.01.MZZZZZZZ.jpg,Nemesis,Rosamond Smith
http://images.amazon.com/images/P/0399134654.01.MZZZZZZZ.jpg,Rules of Prey,John Sandford
http://images.amazon.com/images/P/0026009102.01.MZZZZZZZ.jpg,The Fountainhead,Ayn Rand
http://images.amazon.com/images/P/188517120X.01.MZZZZZZZ.jpg,"Girlfriends: Invisible Bonds, Enduring Ties",Carmen Renee Berry
http://images.amazon.com/images/P/0393997715.01.MZZZZZZZ.jpg,Pride and Prejudice,Jane Austen
http://images.amazon.com/images/P/0375728090.01.MZZZZZZZ.jpg,The House on Hope Street,Danielle Steel
http://images.amazon.com/images/P/0807209163.01.MZZZZZZZ.jpg,A Swiftly Tilting Planet,Madeleine L'Engle
http://images.amazon.com/images/P/0449207110.01.MZZZZZZZ.jpg,Hawaii,James A. Machener
http://images.amazon.com/images/P/0770421083.01.MZZZZZZZ.jpg,Anne of the Island,Ian Montgomery
http://images.amazon.com/images/P/0316848115.01.MZZZZZZZ.jpg,The Lion's Game,Nelson Demille
http://images.amazon.com/images/P/0434713910.01.MZZZZZZZ.jpg,Wild Justice,Wilbur A. Smith
http://images.amazon.com/images/P/0340546727.01.MZZZZZZZ.jpg,Dolores Claiborne,Stephen King
http://images.amazon.com/images/P/0396085725.01.MZZZZZZZ.jpg,And Then There Were None,Agatha Christie
http://images.amazon.com/images/P/037387233X.01.MZZZZZZZ.jpg,Blessings,Lois Richer
http://images.amazon.com/images/P/1572701110.01.MZZZZZZZ.jpg,Adventures of Huckleberry Finn,Mark Twain
http://images.amazon.com/images/P/0060806125.01.MZZZZZZZ.jpg,Adventures of Huckleberry Finn,Mark Twain
http://images.amazon.com/images/P/0553527290.01.MZZZZZZZ.jpg,Circle of Friends,Maeve Binchy
http://images.amazon.com/images/P/0749930055.01.MZZZZZZZ.jpg,Her Father's House,Emma Sinclair
http://images.amazon.com/images/P/0786004517.01.MZZZZZZZ.jpg,Flesh and Blood,Patricia Springer
http://images.amazon.com/images/P/1563058766.01.MZZZZZZZ.jpg,What to Expect the First Year,Arlene Eisenberg
http://images.amazon.com/images/P/0440500176.01.MZZZZZZZ.jpg,Firefly Summer,Maeve Binchy
http://images.amazon.com/images/P/0446679380.01.MZZZZZZZ.jpg,The Beach House,James Patterson
http://images.amazon.com/images/P/006000438X.01.MZZZZZZZ.jpg,The Death of Vishnu: A Novel,Manil Suri
http://images.amazon.com/images/P/0060517832.01.MZZZZZZZ.jpg,Coastliners : A Novel,Joanne Harris
http://images.amazon.com/images/P/0743522877.01.MZZZZZZZ.jpg,Mount Vernon Love Story : A Novel of George and Martha Washington,Mary Higgins Clark
http://images.amazon.com/images/P/0694524964.01.MZZZZZZZ.jpg,The Vendetta Defense,Lisa Scottoline
http://images.amazon.com/images/P/0743520572.01.MZZZZZZZ.jpg,Daddy's Little Girl,Mary Higgins Clark
http://images.amazon.com/images/P/0553455508.01.MZZZZZZZ.jpg,Silent Honor,Danielle Steel
http://images.amazon.com/images/P/0843943343.01.MZZZZZZZ.jpg,Where the Heart Is,Robin Lee Hatcher
http://images.amazon.com/images/P/0843947098.01.MZZZZZZZ.jpg,Remember When,Robin Lee Hatcher
http://images.amazon.com/images/P/0764120867.01.MZZZZZZZ.jpg,Macbeth,William Shakespeare
http://images.amazon.com/images/P/0330332805.01.MZZZZZZZ.jpg,The Bone People,Keri Hulme
http://images.amazon.com/images/P/0590407201.01.MZZZZZZZ.jpg,The Secret Garden,Frances Hodgson Burnett
http://images.amazon.com/images/P/0375405623.01.MZZZZZZZ.jpg,Beloved,Toni Morrison
http://images.amazon.com/images/P/1590863518.01.MZZZZZZZ.jpg,Blue Shoe,Anne Lamott
http://images.amazon.com/images/P/055347216X.01.MZZZZZZZ.jpg,A Dangerous Fortune,Ken Follett
http://images.amazon.com/images/P/0553526952.01.MZZZZZZZ.jpg,After the Fire,Belva Plain
http://images.amazon.com/images/P/044651862X.01.MZZZZZZZ.jpg,The Celestine Prophecy (Celestine Prophecy),James Redfield
http://images.amazon.com/images/P/1587887789.01.MZZZZZZZ.jpg,Midnight Bayou,Nora Roberts
http://images.amazon.com/images/P/044020562X.01.MZZZZZZZ.jpg,One,Richard Bach
http://images.amazon.com/images/P/0553502492.01.MZZZZZZZ.jpg,Tara Road,Maeve Binchy
http://images.amazon.com/images/P/0708981690.01.MZZZZZZZ.jpg,Red Dragon,Thomas Harris
http://images.amazon.com/images/P/0671895206.01.MZZZZZZZ.jpg,Undue Influence,Steve Martini
http://images.amazon.com/images/P/0553502611.01.MZZZZZZZ.jpg,Leap of Faith,Danielle Steel
http://images.amazon.com/images/P/0802117678.01.MZZZZZZZ.jpg,Remember Me,Trezza Azzopardi
http://images.amazon.com/images/P/0899668585.01.MZZZZZZZ.jpg,To Kill a Mockingbird,Harper Lee
http://images.amazon.com/images/P/0850919649.01.MZZZZZZZ.jpg,Dreamcatcher,Jen McVeity
http://images.amazon.com/images/P/0027587800.01.MZZZZZZZ.jpg,The Silver Chair,C. S. Lewis
http://images.amazon.com/images/P/0553244787.01.MZZZZZZZ.jpg,Charlie and the Chocolate Factory,Roald Dahl
http://images.amazon.com/images/P/0446602760.01.MZZZZZZZ.jpg,The Guardian,Joan Wolf
http://images.amazon.com/images/P/0380885344.01.MZZZZZZZ.jpg,Downtown,Norma Fox Mazer
http://images.amazon.com/images/P/055347443X.01.MZZZZZZZ.jpg,Critical Judgment,Michael Palmer
http://images.amazon.com/images/P/0553081314.01.MZZZZZZZ.jpg,Doomsday Book,Connie Willis
http://images.amazon.com/images/P/039480001X.01.MZZZZZZZ.jpg,The Cat in the Hat,Dr. Seuss
http://images.amazon.com/images/P/0882330918.01.MZZZZZZZ.jpg,Envy,Iurii Karlovich Olesha
http://images.amazon.com/images/P/0743412524.01.MZZZZZZZ.jpg,Love,Francine Pascal
http://images.amazon.com/images/P/0842319662.01.MZZZZZZZ.jpg,Journey,Myrna Grant
http://images.amazon.com/images/P/0553225472.01.MZZZZZZZ.jpg,I Know Why the Caged Bird Sings,Maya Angelou
http://images.amazon.com/images/P/0515032867.01.MZZZZZZZ.jpg,The Vision,David Wilderson
http://images.amazon.com/images/P/0690013590.01.MZZZZZZZ.jpg,Bridge to Terabithia,Katherine Paterson
http://images.amazon.com/images/P/074323359X.01.MZZZZZZZ.jpg,Misery,Stephen King
http://images.amazon.com/images/P/0812513509.01.MZZZZZZZ.jpg,Speaker for the Dead (Ender Wiggins Saga (Paperback)),Orson Scott Card
http://images.amazon.com/images/P/0436202700.01.MZZZZZZZ.jpg,The Island of the Day Before,Umberto Eco
http://images.amazon.com/images/P/0399138404.01.MZZZZZZZ.jpg,Without Remorse,Tom Clancy
http://images.amazon.com/images/P/000648302X.01.MZZZZZZZ.jpg,Before and After,Matthew Thomas
http://images.amazon.com/images/P/0439192862.01.MZZZZZZZ.jpg,Hatchet,Gary Paulsen
http://images.amazon.com/images/P/0553265342.01.MZZZZZZZ.jpg,A Woman of Substance,Barbara Taylor Bradford
http://images.amazon.com/images/P/044022103X.01.MZZZZZZZ.jpg,One True Thing,Anna Quindlen
http://images.amazon.com/images/P/185381752X.01.MZZZZZZZ.jpg,Flesh and Blood,Michele Roberts
http://images.amazon.com/images/P/0375408290.01.MZZZZZZZ.jpg,Dark Lady,Richard North Patterson
http://images.amazon.com/images/P/0786705213.01.MZZZZZZZ.jpg,The Blessing,Nancy Mitford
http://images.amazon.com/images/P/0451127374.01.MZZZZZZZ.jpg,Anthem,Ayn Rand
http://images.amazon.com/images/P/0174434693.01.MZZZZZZZ.jpg,Hamlet,Jenkins
http://images.amazon.com/images/P/0375433449.01.MZZZZZZZ.jpg,The Runaway Jury,JOHN GRISHAM
http://images.amazon.com/images/P/0385338600.01.MZZZZZZZ.jpg,A Time to Kill,JOHN GRISHAM
http://images.amazon.com/images/P/0441028845.01.MZZZZZZZ.jpg,Archangel,Gerald Seymour
http://images.amazon.com/images/P/0446934763.01.MZZZZZZZ.jpg,Dazzle,Elinor Klein
http://images.amazon.com/images/P/0805208089.01.MZZZZZZZ.jpg,The Oath,Elie Wiesel
http://images.amazon.com/images/P/0446359432.01.MZZZZZZZ.jpg,Illusions,Jessica March
http://images.amazon.com/images/P/1557735476.01.MZZZZZZZ.jpg,Dust to Dust,Lillian Stewart Carl
http://images.amazon.com/images/P/0330411543.01.MZZZZZZZ.jpg,Reversible Errors,Scott Turow
http://images.amazon.com/images/P/B0001FZGPI.01.MZZZZZZZ.jpg,The Bonesetter's Daughter,Amy Tan
http://images.amazon.com/images/P/0061003263.01.MZZZZZZZ.jpg,Nemesis,Agatha Christie
http://images.amazon.com/images/P/0345283651.01.MZZZZZZZ.jpg,Southern Cross,Terry Coleman
http://images.amazon.com/images/P/0434002046.01.MZZZZZZZ.jpg,Border Music,Robert James Waller
http://images.amazon.com/images/P/1568657587.01.MZZZZZZZ.jpg,N Is for Noose,Sue Grafton
http://images.amazon.com/images/P/1591130808.01.MZZZZZZZ.jpg,Guilt,Emma Kaufmann
http://images.amazon.com/images/P/0739423436.01.MZZZZZZZ.jpg,The Cottage,Danielle Steel
http://images.amazon.com/images/P/158788836X.01.MZZZZZZZ.jpg,Big Trouble,Dave Barry
http://images.amazon.com/images/P/0380799138.01.MZZZZZZZ.jpg,Castles,Neal Travis
http://images.amazon.com/images/P/1569713146.01.MZZZZZZZ.jpg,Starship Troopers,Warren Ellis
http://images.amazon.com/images/P/1577310063.01.MZZZZZZZ.jpg,No Greater Love,Teresa
http://images.amazon.com/images/P/0380898020.01.MZZZZZZZ.jpg,Wings,Neal Travis
http://images.amazon.com/images/P/0440163773.01.MZZZZZZZ.jpg,No Greater Love,Jan Stuart
http://images.amazon.com/images/P/0140381015.01.MZZZZZZZ.jpg,See How They Run,David McRobbie
http://images.amazon.com/images/P/0380973146.01.MZZZZZZZ.jpg,Dark Horse,Doug Richardson
http://images.amazon.com/images/P/0944353002.01.MZZZZZZZ.jpg,The Celestine Prophecy,James Redfield
http://images.amazon.com/images/P/0553455710.01.MZZZZZZZ.jpg,The Street Lawyer,John Grisham
http://images.amazon.com/images/P/0807209767.01.MZZZZZZZ.jpg,The Thief Lord,Cornelia Funke
http://images.amazon.com/images/P/0553712527.01.MZZZZZZZ.jpg,A Painted House,John Grisham
http://images.amazon.com/images/P/0380781506.01.MZZZZZZZ.jpg,Remember Me,Danice Allen
http://images.amazon.com/images/P/034527105X.01.MZZZZZZZ.jpg,Season of the Machete,James Patterson
http://images.amazon.com/images/P/0590034251.01.MZZZZZZZ.jpg,My Side of the Mountain,Jean George
http://images.amazon.com/images/P/0613216792.01.MZZZZZZZ.jpg,Harmful Intent,Robin Cook
http://images.amazon.com/images/P/0375728007.01.MZZZZZZZ.jpg,A Walk to Remember,Nicholas Sparks
http://images.amazon.com/images/P/0613236882.01.MZZZZZZZ.jpg,Blood Work,Michael Connelly
http://images.amazon.com/images/P/0141800356.01.MZZZZZZZ.jpg,Falling Leaves: The True Story of an Unwanted Chinese Daughter,Adeline Yen Mah
http://images.amazon.com/images/P/0061070068.01.MZZZZZZZ.jpg,Little House on the Prairie,Laura Ingalls Wilder
http://images.amazon.com/images/P/042513525X.01.MZZZZZZZ.jpg,Hideaway,Dean R. Koontz
http://images.amazon.com/images/P/0971725608.01.MZZZZZZZ.jpg,On the Road,Kathy Hill
http://images.amazon.com/images/P/0582529131.01.MZZZZZZZ.jpg,Pride and Prejudice,Jane Austen
http://images.amazon.com/images/P/1557737681.01.MZZZZZZZ.jpg,Ashes to Ashes,Mary Monica Pulver
http://images.amazon.com/images/P/0671523694.01.MZZZZZZZ.jpg,WLD ACCORDNG GARP,Irving
http://images.amazon.com/images/P/0821759167.01.MZZZZZZZ.jpg,The Gift,Constance O'Day-Flannery
http://images.amazon.com/images/P/0881847550.01.MZZZZZZZ.jpg,Silent Witness,Charles Wilson
http://images.amazon.com/images/P/043935806X.01.MZZZZZZZ.jpg,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
http://images.amazon.com/images/P/1568650299.01.MZZZZZZZ.jpg,Memories of Midnight,Sidney Sheldon
http://images.amazon.com/images/P/0736651047.01.MZZZZZZZ.jpg,Back Roads,Tawni O'Dell
http://images.amazon.com/images/P/0736655220.01.MZZZZZZZ.jpg,High Fidelity,Nick Hornby
http://images.amazon.com/images/P/0553528041.01.MZZZZZZZ.jpg,Final Target,Iris Johansen
http://images.amazon.com/images/P/0743504623.01.MZZZZZZZ.jpg,Fatal Voyage,Kathy Reichs
http://images.amazon.com/images/P/0553525654.01.MZZZZZZZ.jpg,Tara Road,Maeve Binchy
http://images.amazon.com/images/P/1410401634.01.MZZZZZZZ.jpg,Q Is for Quarry,Sue Grafton
http://images.amazon.com/images/P/073940086X.01.MZZZZZZZ.jpg,Mirror Image,Danielle Steel
http://images.amazon.com/images/P/0451515560.01.MZZZZZZZ.jpg,Jane Eyre,Charlotte Bronte
http://images.amazon.com/images/P/0345284658.01.MZZZZZZZ.jpg,Childhood's End,Clarke C.
http://images.amazon.com/images/P/0394550412.01.MZZZZZZZ.jpg,Space,James A. Michener
http://images.amazon.com/images/P/0553204742.01.MZZZZZZZ.jpg,Where the Red Fern Grows,Wilson Rawls
http://images.amazon.com/images/P/0140076190.01.MZZZZZZZ.jpg,The Neverending Story,Michael Ende
http://images.amazon.com/images/P/0345247957.01.MZZZZZZZ.jpg,Ringworld,Niven
http://images.amazon.com/images/P/190168041X.01.MZZZZZZZ.jpg,Out of Sight,Frank Scott
http://images.amazon.com/images/P/0340625880.01.MZZZZZZZ.jpg,Sanctuary,Nicholas Luard
http://images.amazon.com/images/P/0451156528.01.MZZZZZZZ.jpg,On Wings of Eagles,Ken Follett
http://images.amazon.com/images/P/0345291506.01.MZZZZZZZ.jpg,Night Whispers,Charles Veley
http://images.amazon.com/images/P/0802757707.01.MZZZZZZZ.jpg,Original Sin,Mary Monica Pulver
http://images.amazon.com/images/P/031202164X.01.MZZZZZZZ.jpg,Ashes to Ashes,Mary Monica Pulver
http://images.amazon.com/images/P/1567403581.01.MZZZZZZZ.jpg,The Heir,Johanna Lindsey
http://images.amazon.com/images/P/0553472852.01.MZZZZZZZ.jpg,The Gift,Danielle Steel
http://images.amazon.com/images/P/038081322X.01.MZZZZZZZ.jpg,It's Always Something,Gilda Radner
http://images.amazon.com/images/P/0553212346.01.MZZZZZZZ.jpg,Great Expectations,Charles Dickens
http://images.amazon.com/images/P/0425061280.01.MZZZZZZZ.jpg,"God Emperor of Dune (Dune Chronicles, Book 4)",Frank Herbert
http://images.amazon.com/images/P/055358099X.01.MZZZZZZZ.jpg,Cloud Nine,Luanne Rice
http://images.amazon.com/images/P/0440295181.01.MZZZZZZZ.jpg,The Firm,John Grisham
http://images.amazon.com/images/P/0451519272.01.MZZZZZZZ.jpg,Hamlet,William Shakespeare
http://images.amazon.com/images/P/0671028340.01.MZZZZZZZ.jpg,Night Whispers,Judith McNaught
http://images.amazon.com/images/P/0099279304.01.MZZZZZZZ.jpg,Promises,Charlotte Vale Allen
http://images.amazon.com/images/P/0739306987.01.MZZZZZZZ.jpg,Love,TONI MORRISON
http://images.amazon.com/images/P/1568490720.01.MZZZZZZZ.jpg,While My Pretty One Sleeps,Mary Higgins Clark
http://images.amazon.com/images/P/0517569442.01.MZZZZZZZ.jpg,Dave Barry's Greatest Hits,Dave Barry
http://images.amazon.com/images/P/0152008535.01.MZZZZZZZ.jpg,The Carousel,Liz Rosenberg
http://images.amazon.com/images/P/0066214017.01.MZZZZZZZ.jpg,Portrait in Sepia,Isabel Allende
http://images.amazon.com/images/P/0399125930.01.MZZZZZZZ.jpg,"God Emperor of Dune (Dune Chronicles, Book 4)",Frank Herbert
http://images.amazon.com/images/P/1557040915.01.MZZZZZZZ.jpg,Dances With Wolves,Michael Blake
http://images.amazon.com/images/P/0821759744.01.MZZZZZZZ.jpg,Dangerous,Becky Barker
http://images.amazon.com/images/P/1854597892.01.MZZZZZZZ.jpg,Animal Farm,George Orwell
http://images.amazon.com/images/P/0670843016.01.MZZZZZZZ.jpg,Blue Moon,Luanne Rice
http://images.amazon.com/images/P/0754078124.01.MZZZZZZZ.jpg,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket
http://images.amazon.com/images/P/156619444X.01.MZZZZZZZ.jpg,Howards End,E. M. Forster
http://images.amazon.com/images/P/0739428683.01.MZZZZZZZ.jpg,Out of Sight,T. J. MacGregor
http://images.amazon.com/images/P/0808520903.01.MZZZZZZZ.jpg,"The Two Towers (The Lord of the Rings, Part 2)",J. R. R. Tolkien
http://images.amazon.com/images/P/0060518286.01.MZZZZZZZ.jpg,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket
http://images.amazon.com/images/P/0749303271.01.MZZZZZZZ.jpg,The Grapes of Wrath,John Steinbeck
http://images.amazon.com/images/P/0931188644.01.MZZZZZZZ.jpg,Angel,Merle Collins
http://images.amazon.com/images/P/034543479X.01.MZZZZZZZ.jpg,A Widow for One Year,JOHN IRVING
http://images.amazon.com/images/P/067103619X.01.MZZZZZZZ.jpg,Lake News,Barbara Delinsky
http://images.amazon.com/images/P/0613394763.01.MZZZZZZZ.jpg,Intensity,Dean Koontz
http://images.amazon.com/images/P/155651008X.01.MZZZZZZZ.jpg,All Quiet on the Western Front,Erich Maria Remarque
http://images.amazon.com/images/P/0451407083.01.MZZZZZZZ.jpg,Dangerous,Anita Mills
http://images.amazon.com/images/P/0451204492.01.MZZZZZZZ.jpg,The Promise,May McGoldrick
http://images.amazon.com/images/P/068419337X.01.MZZZZZZZ.jpg,SHIPPING NEWS,Annie Proulx
http://images.amazon.com/images/P/0804817774.01.MZZZZZZZ.jpg,Bittersweet,Leslie Li
http://images.amazon.com/images/P/0142401013.01.MZZZZZZZ.jpg,Tales of a Fourth Grade Nothing,Judy Blume
http://images.amazon.com/images/P/084394496X.01.MZZZZZZZ.jpg,Legend,Loren D. Estleman
http://images.amazon.com/images/P/044092717X.01.MZZZZZZZ.jpg,Frankenstein,Mary Wollstonecraft Shelley
http://images.amazon.com/images/P/0440295459.01.MZZZZZZZ.jpg,The Horse Whisperer,Nicholas Evans
http://images.amazon.com/images/P/068484267X.01.MZZZZZZZ.jpg,Angela's Ashes: A Memoir,Frank McCourt
http://images.amazon.com/images/P/051512317X.01.MZZZZZZZ.jpg,Rising Tides,Nora Roberts
http://images.amazon.com/images/P/031298328X.01.MZZZZZZZ.jpg,Full Tilt (Janet Evanovich's Full Series),Janet Evanovich
http://images.amazon.com/images/P/074343627X.01.MZZZZZZZ.jpg,Dreamcatcher,Stephen King
http://images.amazon.com/images/P/034538184X.01.MZZZZZZZ.jpg,Degree of Guilt,Richard North Patterson
http://images.amazon.com/images/P/042511774X.01.MZZZZZZZ.jpg,Breathing Lessons,Anne Tyler
http://images.amazon.com/images/P/044023574X.01.MZZZZZZZ.jpg,After the Fire,Belva Plain
http://images.amazon.com/images/P/0553381547.01.MZZZZZZZ.jpg,The Prince of Tides,Pat Conroy
http://images.amazon.com/images/P/0679736263.01.MZZZZZZZ.jpg,Ragtime,E. L. Doctorow
http://images.amazon.com/images/P/068480087X.01.MZZZZZZZ.jpg,POSTCARDS,Annie Proulx
http://images.amazon.com/images/P/1581340753.01.MZZZZZZZ.jpg,Trial by Fire,Frank Simon
http://images.amazon.com/images/P/0553108425.01.MZZZZZZZ.jpg,I Know Why the Caged Bird Sings,Maya Angelou
http://images.amazon.com/images/P/0553251074.01.MZZZZZZZ.jpg,Princess Daisy,Judith Krantz
http://images.amazon.com/images/P/0747543674.01.MZZZZZZZ.jpg,The Map of Love,Ahdaf Soueif
http://images.amazon.com/images/P/0804900116.01.MZZZZZZZ.jpg,Wuthering Heights,Emily Bronte
http://images.amazon.com/images/P/0679870083.01.MZZZZZZZ.jpg,The Mask,Madeline Dorr
http://images.amazon.com/images/P/0679720278.01.MZZZZZZZ.jpg,Hiding Place,John Edgar Wideman
http://images.amazon.com/images/P/0786881836.01.MZZZZZZZ.jpg,Emma,Jane Austen
http://images.amazon.com/images/P/8425322022.01.MZZZZZZZ.jpg,Ragtime,E. L. Doctorow
http://images.amazon.com/images/P/074321644X.01.MZZZZZZZ.jpg,Dreamcatcher,Stephen King
http://images.amazon.com/images/P/9504905501.01.MZZZZZZZ.jpg,Nemesis,Agatha Christie
http://images.amazon.com/images/P/0708941214.01.MZZZZZZZ.jpg,Bitter Harvest,Anne Goring
http://images.amazon.com/images/P/076790382X.01.MZZZZZZZ.jpg,I'm a Stranger Here Myself: Notes on Returning to America After 20 Years Away,Bill Bryson
http://images.amazon.com/images/P/0553470469.01.MZZZZZZZ.jpg,The Pelican Brief,John Grisham
http://images.amazon.com/images/P/0553211153.01.MZZZZZZZ.jpg,Little Women,Louisa May Alcott
http://images.amazon.com/images/P/1570429669.01.MZZZZZZZ.jpg,The Rescue,Nicholas Sparks
http://images.amazon.com/images/P/0385417357.01.MZZZZZZZ.jpg,Protect and Defend,Jack Valenti
http://images.amazon.com/images/P/0060956119.01.MZZZZZZZ.jpg,Moment of Truth,Lisa Scottoline
http://images.amazon.com/images/P/0453009573.01.MZZZZZZZ.jpg,Dolores Claiborne,Stephen King
http://images.amazon.com/images/P/0671685465.01.MZZZZZZZ.jpg,Wild Swans: Three Daughters of China,Jung Chang
http://images.amazon.com/images/P/0449911497.01.MZZZZZZZ.jpg,All Quiet on the Western Front,Erich Maria Remarque
http://images.amazon.com/images/P/2253061018.01.MZZZZZZZ.jpg,Kaleidoscope,Danielle Steel
http://images.amazon.com/images/P/0066237440.01.MZZZZZZZ.jpg,Coraline,Neil Gaiman
http://images.amazon.com/images/P/0395075149.01.MZZZZZZZ.jpg,My Antonia,Willa Cather
http://images.amazon.com/images/P/0060805595.01.MZZZZZZZ.jpg,Vanished,Marjorie Carleton
http://images.amazon.com/images/P/156511826X.01.MZZZZZZZ.jpg,The Time Traveler's Wife,Audrey Niffenegger
http://images.amazon.com/images/P/0385600593.01.MZZZZZZZ.jpg,Blackberry Wine,Joanne Harris
